Clock_Time, Current, V_battery, CCF, SoC
22885000,0.500000,3.964216,0.988870,0.910695 
22890000,0.500000,3.963947,0.988869,0.910360 
22895000,0.500000,3.963679,0.988869,0.910024 
22900000,0.500000,3.963411,0.988869,0.909689 
22905000,0.500000,3.963143,0.988869,0.909354 
22910000,0.500000,3.962875,0.988869,0.909019 
22915000,0.500000,3.962607,0.988869,0.908683 
22920000,0.500000,3.962340,0.988869,0.908348 
22925000,0.500000,3.962073,0.988869,0.908013 
22930000,0.500000,3.961805,0.988869,0.907678 
22935000,0.500000,3.961538,0.988869,0.907342 
22940000,0.500000,3.961272,0.988869,0.907007 
22945000,0.500000,3.961005,0.988869,0.906672 
22950000,0.500000,3.960739,0.988869,0.906336 
22955000,0.500000,3.960473,0.988868,0.906001 
22960000,0.500000,3.960207,0.988868,0.905666 
22965000,0.500000,3.959940,0.988868,0.905331 
22970000,0.500000,3.959675,0.988868,0.904995 
22975000,0.500000,3.959409,0.988868,0.904660 
22980000,0.500000,3.959144,0.988868,0.904325 
22985000,0.500000,3.958879,0.988868,0.903989 
22990000,0.500000,3.958614,0.988868,0.903654 
22995000,0.500000,3.958349,0.988868,0.903319 
23000000,0.500000,3.958084,0.988868,0.902984 
23005000,0.500000,3.957819,0.988868,0.902648 
23010000,0.500000,3.957555,0.988868,0.902313 
23015000,0.500000,3.957291,0.988867,0.901978 
23020000,0.500000,3.957027,0.988867,0.901643 
23025000,0.500000,3.956763,0.988867,0.901307 
23030000,0.500000,3.956499,0.988867,0.900972 
23035000,0.500000,3.956236,0.988867,0.900637 
23040000,0.500000,3.955972,0.988867,0.900301 
23045000,0.500000,3.955709,0.988867,0.899966 
23050000,0.500000,3.955446,0.988867,0.899631 
23055000,0.500000,3.955183,0.988867,0.899296 
23060000,0.500000,3.954921,0.988867,0.898960 
23065000,0.500000,3.954658,0.988867,0.898625 
23070000,0.500000,3.954396,0.988867,0.898290 
23075000,0.500000,3.954134,0.988866,0.897955 
23080000,0.500000,3.953871,0.988866,0.897619 
23085000,0.500000,3.953610,0.988866,0.897284 
23090000,0.500000,3.953348,0.988866,0.896949 
23095000,0.500000,3.953087,0.988866,0.896613 
23100000,0.500000,3.952825,0.988866,0.896278 
23105000,0.500000,3.952564,0.988866,0.895943 
23110000,0.500000,3.952303,0.988866,0.895608 
23115000,0.500000,3.952043,0.988866,0.895272 
23120000,0.500000,3.951782,0.988866,0.894937 
23125000,0.500000,3.951521,0.988866,0.894602 
23130000,0.500000,3.951261,0.988866,0.894266 
23135000,0.500000,3.951001,0.988865,0.893931 
23140000,0.500000,3.950741,0.988865,0.893596 
23145000,0.500000,3.950481,0.988865,0.893261 
23150000,0.500000,3.950221,0.988865,0.892925 
23155000,0.500000,3.949962,0.988865,0.892590 
23160000,0.500000,3.949703,0.988865,0.892255 
23165000,0.500000,3.949443,0.988865,0.891920 
23170000,0.500000,3.949184,0.988865,0.891584 
23175000,0.500000,3.948925,0.988865,0.891249 
23180000,0.500000,3.948667,0.988865,0.890914 
23185000,0.500000,3.948408,0.988865,0.890578 
23190000,0.500000,3.948150,0.988865,0.890243 
23195000,0.500000,3.947892,0.988864,0.889908 
23200000,0.500000,3.947634,0.988864,0.889573 
23205000,0.500000,3.947376,0.988864,0.889237 
23210000,0.500000,3.947119,0.988864,0.888902 
23215000,0.500000,3.946861,0.988864,0.888567 
23220000,0.500000,3.946604,0.988864,0.888232 
23225000,0.500000,3.946346,0.988864,0.887896 
23230000,0.500000,3.946088,0.988864,0.887561 
23235000,0.500000,3.945832,0.988864,0.887226 
23240000,0.500000,3.945575,0.988864,0.886890 
23245000,0.500000,3.945318,0.988864,0.886555 
23250000,0.500000,3.945062,0.988864,0.886220 
23255000,0.500000,3.944806,0.988863,0.885885 
23260000,0.500000,3.944550,0.988863,0.885549 
23265000,0.500000,3.944294,0.988863,0.885214 
23270000,0.500000,3.944039,0.988863,0.884879 
23275000,0.500000,3.943783,0.988863,0.884543 
23280000,0.500000,3.943528,0.988863,0.884208 
23285000,0.500000,3.943273,0.988863,0.883873 
23290000,0.500000,3.943017,0.988863,0.883538 
23295000,0.500000,3.942763,0.988863,0.883202 
23300000,0.500000,3.942508,0.988863,0.882867 
23305000,0.500000,3.942254,0.988863,0.882532 
23310000,0.500000,3.941999,0.988863,0.882197 
23315000,0.500000,3.941745,0.988862,0.881861 
23320000,0.500000,3.941491,0.988862,0.881526 
23325000,0.500000,3.941237,0.988862,0.881191 
23330000,0.500000,3.940983,0.988862,0.880855 
23335000,0.500000,3.940730,0.988862,0.880520 
23340000,0.500000,3.940477,0.988862,0.880185 
23345000,0.500000,3.940224,0.988862,0.879850 
23350000,0.500000,3.939970,0.988862,0.879514 
23355000,0.500000,3.939717,0.988862,0.879179 
23360000,0.500000,3.939465,0.988862,0.878844 
23365000,0.500000,3.939212,0.988862,0.878509 
23370000,0.500000,3.938960,0.988862,0.878173 
23375000,0.500000,3.938708,0.988862,0.877838 
23380000,0.500000,3.938456,0.988861,0.877503 
23385000,0.500000,3.938204,0.988861,0.877167 
23390000,0.500000,3.937952,0.988861,0.876832 
23395000,0.500000,3.937700,0.988861,0.876497 
23400000,0.500000,3.937449,0.988861,0.876162 
23405000,0.500000,3.937198,0.988861,0.875826 
23410000,0.500000,3.936947,0.988861,0.875491 
23415000,0.500000,3.936696,0.988861,0.875156 
23420000,0.500000,3.936430,0.988861,0.874801 
23425000,0.500000,3.936152,0.988861,0.874428 
23430000,0.500000,3.935874,0.988861,0.874055 
23435000,0.500000,3.935596,0.988860,0.873683 
23440000,0.500000,3.935318,0.988860,0.873310 
23445000,0.500000,3.935040,0.988860,0.872938 
23450000,0.500000,3.934763,0.988860,0.872565 
23455000,0.500000,3.934486,0.988860,0.872193 
23460000,0.500000,3.934209,0.988860,0.871820 
23465000,0.500000,3.933932,0.988860,0.871448 
23470000,0.500000,3.933656,0.988860,0.871075 
23475000,0.500000,3.933379,0.988860,0.870703 
23480000,0.500000,3.933103,0.988860,0.870330 
23485000,0.500000,3.932827,0.988860,0.869958 
23490000,0.500000,3.932551,0.988859,0.869585 
23495000,0.500000,3.932276,0.988859,0.869213 
23500000,0.500000,3.932000,0.988859,0.868840 
23505000,0.500000,3.931725,0.988859,0.868468 
23510000,0.500000,3.931450,0.988859,0.868095 
23515000,0.500000,3.931175,0.988859,0.867722 
23520000,0.500000,3.930900,0.988859,0.867350 
23525000,0.500000,3.930626,0.988859,0.866977 
23530000,0.500000,3.930352,0.988859,0.866605 
23535000,0.500000,3.930078,0.988859,0.866232 
23540000,0.500000,3.929804,0.988859,0.865860 
23545000,0.500000,3.929531,0.988858,0.865487 
23550000,0.500000,3.929257,0.988858,0.865115 
23555000,0.500000,3.928984,0.988858,0.864742 
23560000,0.500000,3.928711,0.988858,0.864370 
23565000,0.500000,3.928438,0.988858,0.863997 
23570000,0.500000,3.928166,0.988858,0.863625 
23575000,0.500000,3.927894,0.988858,0.863252 
23580000,0.500000,3.927621,0.988858,0.862880 
23585000,0.500000,3.927349,0.988858,0.862507 
23590000,0.500000,3.927078,0.988858,0.862135 
23595000,0.500000,3.926806,0.988858,0.861762 
23600000,0.500000,3.926535,0.988857,0.861389 
23605000,0.500000,3.926263,0.988857,0.861017 
23610000,0.500000,3.925992,0.988857,0.860644 
23615000,0.500000,3.925722,0.988857,0.860272 
23620000,0.500000,3.925451,0.988857,0.859899 
23625000,0.500000,3.925181,0.988857,0.859527 
23630000,0.500000,3.924910,0.988857,0.859154 
23635000,0.500000,3.924640,0.988857,0.858782 
23640000,0.500000,3.924370,0.988857,0.858409 
23645000,0.500000,3.924100,0.988857,0.858037 
23650000,0.500000,3.923831,0.988856,0.857664 
23655000,0.500000,3.923562,0.988856,0.857292 
23660000,0.500000,3.923293,0.988856,0.856919 
23665000,0.500000,3.923024,0.988856,0.856547 
23670000,0.500000,3.922756,0.988856,0.856174 
23675000,0.500000,3.922487,0.988856,0.855802 
23680000,0.500000,3.922219,0.988856,0.855429 
23685000,0.500000,3.921951,0.988856,0.855056 
23690000,0.500000,3.921683,0.988856,0.854684 
23695000,0.500000,3.921415,0.988856,0.854311 
23700000,0.500000,3.921148,0.988856,0.853939 
23705000,0.500000,3.920881,0.988855,0.853566 
23710000,0.500000,3.920614,0.988855,0.853194 
23715000,0.500000,3.920347,0.988855,0.852821 
23720000,0.500000,3.920080,0.988855,0.852449 
23725000,0.500000,3.919814,0.988855,0.852076 
23730000,0.500000,3.919548,0.988855,0.851704 
23735000,0.500000,3.919281,0.988855,0.851331 
23740000,0.500000,3.919016,0.988855,0.850959 
23745000,0.500000,3.918750,0.988855,0.850586 
23750000,0.500000,3.918485,0.988855,0.850214 
23755000,0.500000,3.918219,0.988855,0.849841 
23760000,0.500000,3.917954,0.988854,0.849469 
23765000,0.500000,3.917689,0.988854,0.849096 
23770000,0.500000,3.917424,0.988854,0.848723 
23775000,0.500000,3.917160,0.988854,0.848351 
23780000,0.500000,3.916896,0.988854,0.847978 
23785000,0.500000,3.916632,0.988854,0.847606 
23790000,0.500000,3.916368,0.988854,0.847233 
23795000,0.500000,3.916104,0.988854,0.846861 
23800000,0.500000,3.915840,0.988854,0.846488 
23805000,0.500000,3.915577,0.988854,0.846116 
23810000,0.500000,3.915314,0.988854,0.845743 
23815000,0.500000,3.915051,0.988853,0.845371 
23820000,0.500000,3.914788,0.988853,0.844998 
23825000,0.500000,3.914526,0.988853,0.844626 
23830000,0.500000,3.914263,0.988853,0.844253 
23835000,0.500000,3.914001,0.988853,0.843881 
23840000,0.500000,3.913739,0.988853,0.843508 
23845000,0.500000,3.913477,0.988853,0.843136 
23850000,0.500000,3.913216,0.988853,0.842763 
23855000,0.500000,3.912954,0.988853,0.842390 
23860000,0.500000,3.912693,0.988853,0.842018 
23865000,0.500000,3.912432,0.988853,0.841645 
23870000,0.500000,3.912171,0.988852,0.841273 
23875000,0.500000,3.911911,0.988852,0.840900 
23880000,0.500000,3.911650,0.988852,0.840528 
23885000,0.500000,3.911390,0.988852,0.840155 
23890000,0.500000,3.911130,0.988852,0.839783 
23895000,0.500000,3.910870,0.988852,0.839410 
23900000,0.500000,3.910610,0.988852,0.839038 
23905000,0.500000,3.910351,0.988852,0.838665 
23910000,0.500000,3.910092,0.988852,0.838293 
23915000,0.500000,3.909832,0.988852,0.837920 
23920000,0.500000,3.909574,0.988852,0.837548 
23925000,0.500000,3.909315,0.988851,0.837175 
23930000,0.500000,3.909056,0.988851,0.836803 
23935000,0.500000,3.908798,0.988851,0.836430 
23940000,0.500000,3.908540,0.988851,0.836057 
23945000,0.500000,3.908282,0.988851,0.835685 
23950000,0.500000,3.908024,0.988851,0.835312 
23955000,0.500000,3.907767,0.988851,0.834940 
23960000,0.500000,3.907509,0.988851,0.834567 
23965000,0.500000,3.907252,0.988851,0.834195 
23970000,0.500000,3.906995,0.988851,0.833822 
23975000,0.500000,3.906738,0.988851,0.833450 
23980000,0.500000,3.906481,0.988850,0.833077 
23985000,0.500000,3.906225,0.988850,0.832705 
23990000,0.500000,3.905969,0.988850,0.832332 
23995000,0.500000,3.905712,0.988850,0.831960 
24000000,0.500000,3.905457,0.988850,0.831587 
24005000,0.500000,3.905201,0.988850,0.831215 
24010000,0.500000,3.904945,0.988850,0.830842 
24015000,0.500000,3.904690,0.988850,0.830470 
24020000,0.500000,3.904435,0.988850,0.830097 
24025000,0.500000,3.904180,0.988850,0.829724 
24030000,0.500000,3.903925,0.988850,0.829352 
24035000,0.500000,3.903671,0.988849,0.828979 
24040000,0.500000,3.903416,0.988849,0.828607 
24045000,0.500000,3.903162,0.988849,0.828234 
24050000,0.500000,3.902908,0.988849,0.827862 
24055000,0.500000,3.902654,0.988849,0.827489 
24060000,0.500000,3.902401,0.988849,0.827117 
24065000,0.500000,3.902147,0.988849,0.826744 
24070000,0.500000,3.901894,0.988849,0.826372 
24075000,0.500000,3.901641,0.988849,0.825999 
24080000,0.500000,3.901388,0.988849,0.825627 
24085000,0.500000,3.901136,0.988849,0.825254 
24090000,0.500000,3.900883,0.988848,0.824882 
24095000,0.500000,3.900631,0.988848,0.824509 
24100000,0.500000,3.900379,0.988848,0.824137 
24105000,0.500000,3.900127,0.988848,0.823764 
24110000,0.500000,3.899875,0.988848,0.823391 
24115000,0.500000,3.899624,0.988848,0.823019 
24120000,0.500000,3.899372,0.988848,0.822646 
24125000,0.500000,3.899121,0.988848,0.822274 
24130000,0.500000,3.898870,0.988848,0.821901 
24135000,0.500000,3.898619,0.988848,0.821529 
24140000,0.500000,3.898368,0.988847,0.821156 
24145000,0.500000,3.898118,0.988847,0.820784 
24150000,0.500000,3.897868,0.988847,0.820411 
24155000,0.500000,3.897618,0.988847,0.820039 
24160000,0.500000,3.897368,0.988847,0.819666 
24165000,0.500000,3.897118,0.988847,0.819294 
24170000,0.500000,3.896869,0.988847,0.818921 
24175000,0.500000,3.896620,0.988847,0.818549 
24180000,0.500000,3.896370,0.988847,0.818176 
24185000,0.500000,3.896121,0.988847,0.817804 
24190000,0.500000,3.895872,0.988847,0.817431 
24195000,0.500000,3.895624,0.988846,0.817059 
24200000,0.500000,3.895375,0.988846,0.816686 
24205000,0.500000,3.895127,0.988846,0.816313 
24210000,0.500000,3.894879,0.988846,0.815941 
24215000,0.500000,3.894632,0.988846,0.815568 
24220000,0.500000,3.894384,0.988846,0.815196 
24225000,0.500000,3.894137,0.988846,0.814823 
24230000,0.500000,3.893889,0.988846,0.814451 
24235000,0.500000,3.893642,0.988846,0.814078 
24240000,0.500000,3.893396,0.988846,0.813706 
24245000,0.500000,3.893149,0.988846,0.813333 
24250000,0.500000,3.892902,0.988845,0.812961 
24255000,0.500000,3.892656,0.988845,0.812588 
24260000,0.500000,3.892410,0.988845,0.812216 
24265000,0.500000,3.892164,0.988845,0.811843 
24270000,0.500000,3.891918,0.988845,0.811471 
24275000,0.500000,3.891673,0.988845,0.811098 
24280000,0.500000,3.891427,0.988845,0.810726 
24285000,0.500000,3.891182,0.988845,0.810353 
24290000,0.500000,3.890937,0.988845,0.809980 
24295000,0.500000,3.890692,0.988845,0.809608 
24300000,0.500000,3.890448,0.988845,0.809235 
24305000,0.500000,3.890203,0.988844,0.808863 
24310000,0.500000,3.889959,0.988844,0.808490 
24315000,0.500000,3.889715,0.988844,0.808118 
24320000,0.500000,3.889471,0.988844,0.807745 
24325000,0.500000,3.889227,0.988844,0.807373 
24330000,0.500000,3.888984,0.988844,0.807000 
24335000,0.500000,3.888740,0.988844,0.806628 
24340000,0.500000,3.888497,0.988844,0.806255 
24345000,0.500000,3.888254,0.988844,0.805883 
24350000,0.500000,3.888011,0.988844,0.805510 
24355000,0.500000,3.887769,0.988844,0.805138 
24360000,0.500000,3.887526,0.988843,0.804765 
24365000,0.500000,3.887284,0.988843,0.804393 
24370000,0.500000,3.887042,0.988843,0.804020 
24375000,0.500000,3.886800,0.988843,0.803647 
24380000,0.500000,3.886559,0.988843,0.803275 
24385000,0.500000,3.886317,0.988843,0.802902 
24390000,0.500000,3.886075,0.988843,0.802530 
24395000,0.500000,3.885834,0.988843,0.802157 
24400000,0.500000,3.885593,0.988843,0.801785 
24405000,0.500000,3.885352,0.988843,0.801412 
24410000,0.500000,3.885112,0.988843,0.801040 
24415000,0.500000,3.884871,0.988842,0.800667 
24420000,0.500000,3.884631,0.988842,0.800295 
24425000,0.500000,3.884391,0.988842,0.799922 
24430000,0.500000,3.884151,0.988842,0.799550 
24435000,0.500000,3.883911,0.988842,0.799177 
24440000,0.500000,3.883672,0.988842,0.798805 
24445000,0.500000,3.883432,0.988842,0.798432 
24450000,0.500000,3.883193,0.988842,0.798060 
24455000,0.500000,3.882954,0.988842,0.797687 
24460000,0.500000,3.882715,0.988842,0.797314 
24465000,0.500000,3.882477,0.988842,0.796942 
24470000,0.500000,3.882239,0.988841,0.796569 
24475000,0.500000,3.882000,0.988841,0.796197 
24480000,0.500000,3.881762,0.988841,0.795824 
24485000,0.500000,3.881524,0.988841,0.795452 
24490000,0.500000,3.881286,0.988841,0.795079 
24495000,0.500000,3.881048,0.988841,0.794707 
24500000,0.500000,3.880811,0.988841,0.794334 
24505000,0.500000,3.880574,0.988841,0.793962 
24510000,0.500000,3.880337,0.988841,0.793589 
24515000,0.500000,3.880100,0.988841,0.793217 
24520000,0.500000,3.879864,0.988841,0.792844 
24525000,0.500000,3.879627,0.988840,0.792472 
24530000,0.500000,3.879391,0.988840,0.792099 
24535000,0.500000,3.879154,0.988840,0.791727 
24540000,0.500000,3.878919,0.988840,0.791354 
24545000,0.500000,3.878683,0.988840,0.790981 
24550000,0.500000,3.878447,0.988840,0.790609 
24555000,0.500000,3.878212,0.988840,0.790236 
24560000,0.500000,3.877977,0.988840,0.789864 
24565000,0.500000,3.877742,0.988840,0.789491 
24570000,0.500000,3.877507,0.988840,0.789119 
24575000,0.500000,3.877272,0.988840,0.788746 
24580000,0.500000,3.877038,0.988839,0.788374 
24585000,0.500000,3.876804,0.988839,0.788001 
24590000,0.500000,3.876569,0.988839,0.787629 
24595000,0.500000,3.876335,0.988839,0.787256 
24600000,0.500000,3.876101,0.988839,0.786884 
24605000,0.500000,3.875868,0.988839,0.786511 
24610000,0.500000,3.875634,0.988839,0.786139 
24615000,0.500000,3.875401,0.988839,0.785766 
24620000,0.500000,3.875168,0.988839,0.785394 
24625000,0.500000,3.874935,0.988839,0.785021 
24630000,0.500000,3.874703,0.988838,0.784648 
24635000,0.500000,3.874470,0.988838,0.784276 
24640000,0.500000,3.874238,0.988838,0.783903 
24645000,0.500000,3.874005,0.988838,0.783531 
24650000,0.500000,3.873773,0.988838,0.783158 
24655000,0.500000,3.873542,0.988838,0.782786 
24660000,0.500000,3.873310,0.988838,0.782413 
24665000,0.500000,3.873078,0.988838,0.782041 
24670000,0.500000,3.872847,0.988838,0.781668 
24675000,0.500000,3.872616,0.988838,0.781296 
24680000,0.500000,3.872385,0.988838,0.780923 
24685000,0.500000,3.872154,0.988837,0.780551 
24690000,0.500000,3.871923,0.988837,0.780178 
24695000,0.500000,3.871693,0.988837,0.779806 
24700000,0.500000,3.871463,0.988837,0.779433 
24705000,0.500000,3.871233,0.988837,0.779061 
24710000,0.500000,3.871003,0.988837,0.778688 
24715000,0.500000,3.870773,0.988837,0.778315 
24720000,0.500000,3.870544,0.988837,0.777943 
24725000,0.500000,3.870314,0.988837,0.777570 
24730000,0.500000,3.870085,0.988837,0.777198 
24735000,0.500000,3.869856,0.988837,0.776825 
24740000,0.500000,3.869627,0.988836,0.776453 
24745000,0.500000,3.869399,0.988836,0.776080 
24750000,0.500000,3.869170,0.988836,0.775708 
24755000,0.500000,3.868942,0.988836,0.775335 
24760000,0.500000,3.868714,0.988836,0.774963 
24765000,0.500000,3.868486,0.988836,0.774590 
24770000,0.500000,3.868258,0.988836,0.774218 
24775000,0.500000,3.868030,0.988836,0.773845 
24780000,0.500000,3.867803,0.988836,0.773473 
24785000,0.500000,3.867575,0.988836,0.773100 
24790000,0.500000,3.867348,0.988836,0.772728 
24795000,0.500000,3.867121,0.988835,0.772355 
24800000,0.500000,3.866894,0.988835,0.771982 
24805000,0.500000,3.866668,0.988835,0.771610 
24810000,0.500000,3.866441,0.988835,0.771237 
24815000,0.500000,3.866215,0.988835,0.770865 
24820000,0.500000,3.865989,0.988835,0.770492 
24825000,0.500000,3.865763,0.988835,0.770120 
24830000,0.500000,3.865538,0.988835,0.769747 
24835000,0.500000,3.865312,0.988835,0.769375 
24840000,0.500000,3.865087,0.988835,0.769002 
24845000,0.500000,3.864862,0.988835,0.768630 
24850000,0.500000,3.864636,0.988834,0.768257 
24855000,0.500000,3.864412,0.988834,0.767885 
24860000,0.500000,3.864187,0.988834,0.767512 
24865000,0.500000,3.863963,0.988834,0.767140 
24870000,0.500000,3.863738,0.988834,0.766767 
24875000,0.500000,3.863514,0.988834,0.766395 
24880000,0.500000,3.863290,0.988834,0.766022 
24885000,0.500000,3.863066,0.988834,0.765649 
24890000,0.500000,3.862843,0.988834,0.765277 
24895000,0.500000,3.862619,0.988834,0.764904 
24900000,0.500000,3.862396,0.988834,0.764532 
24905000,0.500000,3.862173,0.988833,0.764159 
24910000,0.500000,3.861950,0.988833,0.763787 
24915000,0.500000,3.861727,0.988833,0.763414 
24920000,0.500000,3.861505,0.988833,0.763042 
24925000,0.500000,3.861282,0.988833,0.762669 
24930000,0.500000,3.861060,0.988833,0.762297 
24935000,0.500000,3.860838,0.988833,0.761924 
24940000,0.500000,3.860616,0.988833,0.761552 
24945000,0.500000,3.860394,0.988833,0.761179 
24950000,0.500000,3.860172,0.988833,0.760807 
24955000,0.500000,3.859951,0.988833,0.760434 
24960000,0.500000,3.859730,0.988832,0.760062 
24965000,0.500000,3.859508,0.988832,0.759689 
24970000,0.500000,3.859288,0.988832,0.759317 
24975000,0.500000,3.859067,0.988832,0.758944 
24980000,0.500000,3.858846,0.988832,0.758571 
24985000,0.500000,3.858626,0.988832,0.758199 
24990000,0.500000,3.858406,0.988832,0.757826 
24995000,0.500000,3.858186,0.988832,0.757454 
25000000,0.500000,3.857965,0.988832,0.757081 
25005000,0.500000,3.857746,0.988832,0.756709 
25010000,0.500000,3.857527,0.988832,0.756336 
25015000,0.500000,3.857307,0.988831,0.755964 
25020000,0.500000,3.857088,0.988831,0.755591 
25025000,0.500000,3.856869,0.988831,0.755219 
25030000,0.500000,3.856650,0.988831,0.754846 
25035000,0.500000,3.856431,0.988831,0.754474 
25040000,0.500000,3.856213,0.988831,0.754101 
25045000,0.500000,3.855994,0.988831,0.753729 
25050000,0.500000,3.855776,0.988831,0.753356 
25055000,0.500000,3.855558,0.988831,0.752984 
25060000,0.500000,3.855340,0.988831,0.752611 
25065000,0.500000,3.855123,0.988831,0.752238 
25070000,0.500000,3.854905,0.988830,0.751866 
25075000,0.500000,3.854688,0.988830,0.751493 
25080000,0.500000,3.854471,0.988830,0.751121 
25085000,0.500000,3.854254,0.988830,0.750748 
25090000,0.500000,3.854037,0.988830,0.750376 
25095000,0.500000,3.853820,0.988830,0.750003 
25100000,0.500000,3.853647,0.988830,0.749705 
25105000,0.500000,3.853474,0.988830,0.749407 
25110000,0.500000,3.853301,0.988830,0.749109 
25115000,0.500000,3.853128,0.988830,0.748811 
25120000,0.500000,3.852955,0.988830,0.748513 
25125000,0.500000,3.852782,0.988829,0.748214 
25130000,0.500000,3.852609,0.988829,0.747916 
25135000,0.500000,3.852437,0.988829,0.747618 
25140000,0.500000,3.852265,0.988829,0.747320 
25145000,0.500000,3.852092,0.988829,0.747022 
25150000,0.500000,3.851920,0.988829,0.746724 
25155000,0.500000,3.851748,0.988829,0.746426 
25160000,0.500000,3.851576,0.988829,0.746128 
25165000,0.500000,3.851404,0.988829,0.745830 
25170000,0.500000,3.851233,0.988829,0.745532 
25175000,0.500000,3.851061,0.988829,0.745234 
25180000,0.500000,3.850890,0.988829,0.744936 
25185000,0.500000,3.850718,0.988829,0.744638 
25190000,0.500000,3.850547,0.988829,0.744340 
25195000,0.500000,3.850376,0.988828,0.744042 
25200000,0.500000,3.850205,0.988828,0.743744 
25205000,0.500000,3.850034,0.988828,0.743446 
25210000,0.500000,3.849863,0.988828,0.743148 
25215000,0.500000,3.849692,0.988828,0.742850 
25220000,0.500000,3.849521,0.988828,0.742552 
25225000,0.500000,3.849350,0.988828,0.742254 
25230000,0.500000,3.849180,0.988828,0.741956 
25235000,0.500000,3.849010,0.988828,0.741658 
25240000,0.500000,3.848840,0.988828,0.741360 
25245000,0.500000,3.848670,0.988828,0.741062 
25250000,0.500000,3.848499,0.988828,0.740764 
25255000,0.500000,3.848330,0.988828,0.740466 
25260000,0.500000,3.848160,0.988828,0.740168 
25265000,0.500000,3.847990,0.988827,0.739870 
25270000,0.500000,3.847820,0.988827,0.739572 
25275000,0.500000,3.847651,0.988827,0.739274 
25280000,0.500000,3.847481,0.988827,0.738976 
25285000,0.500000,3.847312,0.988827,0.738678 
25290000,0.500000,3.847143,0.988827,0.738380 
25295000,0.500000,3.846974,0.988827,0.738082 
25300000,0.500000,3.846805,0.988827,0.737784 
25305000,0.500000,3.846637,0.988827,0.737486 
25310000,0.500000,3.846468,0.988827,0.737188 
25315000,0.500000,3.846299,0.988827,0.736890 
25320000,0.500000,3.846130,0.988827,0.736592 
25325000,0.500000,3.845962,0.988827,0.736294 
25330000,0.500000,3.845793,0.988826,0.735996 
25335000,0.500000,3.845625,0.988826,0.735698 
25340000,0.500000,3.845457,0.988826,0.735399 
25345000,0.500000,3.845289,0.988826,0.735101 
25350000,0.500000,3.845121,0.988826,0.734803 
25355000,0.500000,3.844953,0.988826,0.734505 
25360000,0.500000,3.844786,0.988826,0.734207 
25365000,0.500000,3.844618,0.988826,0.733909 
25370000,0.500000,3.844451,0.988826,0.733611 
25375000,0.500000,3.844283,0.988826,0.733313 
25380000,0.500000,3.844116,0.988826,0.733015 
25385000,0.500000,3.843949,0.988826,0.732717 
25390000,0.500000,3.843782,0.988826,0.732419 
25395000,0.500000,3.843615,0.988826,0.732121 
25400000,0.500000,3.843448,0.988825,0.731823 
25405000,0.500000,3.843281,0.988825,0.731525 
25410000,0.500000,3.843114,0.988825,0.731227 
25415000,0.500000,3.842948,0.988825,0.730929 
25420000,0.500000,3.842782,0.988825,0.730631 
25425000,0.500000,3.842615,0.988825,0.730333 
25430000,0.500000,3.842449,0.988825,0.730035 
25435000,0.500000,3.842283,0.988825,0.729737 
25440000,0.500000,3.842117,0.988825,0.729439 
25445000,0.500000,3.841951,0.988825,0.729141 
25450000,0.500000,3.841785,0.988825,0.728843 
25455000,0.500000,3.841619,0.988825,0.728545 
25460000,0.500000,3.841454,0.988825,0.728247 
25465000,0.500000,3.841288,0.988824,0.727949 
25470000,0.500000,3.841123,0.988824,0.727651 
25475000,0.500000,3.840958,0.988824,0.727353 
25480000,0.500000,3.840792,0.988824,0.727055 
25485000,0.500000,3.840627,0.988824,0.726757 
25490000,0.500000,3.840462,0.988824,0.726459 
25495000,0.500000,3.840297,0.988824,0.726161 
25500000,0.500000,3.840132,0.988824,0.725863 
25505000,0.500000,3.839967,0.988824,0.725565 
25510000,0.500000,3.839803,0.988824,0.725267 
25515000,0.500000,3.839639,0.988824,0.724969 
25520000,0.500000,3.839474,0.988824,0.724671 
25525000,0.500000,3.839310,0.988824,0.724373 
25530000,0.500000,3.839146,0.988824,0.724075 
25535000,0.500000,3.838982,0.988823,0.723777 
25540000,0.500000,3.838818,0.988823,0.723479 
25545000,0.500000,3.838654,0.988823,0.723181 
25550000,0.500000,3.838490,0.988823,0.722883 
25555000,0.500000,3.838326,0.988823,0.722584 
25560000,0.500000,3.838163,0.988823,0.722286 
25565000,0.500000,3.838000,0.988823,0.721988 
25570000,0.500000,3.837836,0.988823,0.721690 
25575000,0.500000,3.837673,0.988823,0.721392 
25580000,0.500000,3.837510,0.988823,0.721094 
25585000,0.500000,3.837347,0.988823,0.720796 
25590000,0.500000,3.837184,0.988823,0.720498 
25595000,0.500000,3.837021,0.988823,0.720200 
25600000,0.500000,3.836858,0.988823,0.719902 
25605000,0.500000,3.836696,0.988822,0.719604 
25610000,0.500000,3.836533,0.988822,0.719306 
25615000,0.500000,3.836371,0.988822,0.719008 
25620000,0.500000,3.836208,0.988822,0.718710 
25625000,0.500000,3.836046,0.988822,0.718412 
25630000,0.500000,3.835884,0.988822,0.718114 
25635000,0.500000,3.835722,0.988822,0.717816 
25640000,0.500000,3.835560,0.988822,0.717518 
25645000,0.500000,3.835398,0.988822,0.717220 
25650000,0.500000,3.835237,0.988822,0.716922 
25655000,0.500000,3.835075,0.988822,0.716624 
25660000,0.500000,3.834913,0.988822,0.716326 
25665000,0.500000,3.834752,0.988822,0.716028 
25670000,0.500000,3.834591,0.988821,0.715730 
25675000,0.500000,3.834430,0.988821,0.715432 
